"","date","lag1","lag2","lag3","lag4","lag1cum","lag2cum","lag3cum","lag4cum"
"114",12-01-20,9.3152118346407e-05,1.91504864140143e-05,0.000559171325118129,0.0873853103711406,4.26907398897791,2.19249572164116,2.61515141269448,17.7480629241637
"115",1-01-20,0.0184533023320251,0.014785582418485,0.0265720114503919,0.0807395193390443,4.28752729130993,2.20728130405964,2.64172342414488,17.8288024435028
"116",2-01-20,0.00313197658105602,0.000288608057804674,0.0010553149845938,0.195637394856033,4.29065926789099,2.20756991211745,2.64277873912947,18.0244398383588
"117",3-01-20,0.0149072451844226,0.00632540935456498,0.000508054711048008,0.0989579137967314,4.30556651307541,2.21389532147201,2.64328679384052,18.1233977521556
"118",4-01-20,0.000629724629208056,0.00311288430589302,0.00253393374193396,0.105287690563986,4.30619623770462,2.2170082057779,2.64582072758245,18.2286854427195
"119",5-01-20,6.23720298476131e-05,0.00346664433202555,0.000697774992583762,0.158537756465721,4.30625860973447,2.22047485010993,2.64651850257503,18.3872231991853
"120",6-01-20,0.00673842274415785,0.000293413524091185,0.00766759589344529,0.148929051760965,4.31299703247862,2.22076826363402,2.65418609846848,18.5361522509462
"121",7-01-20,0.00614224188428019,0.00378466358450458,3.48196024181506e-05,0.0255211126567978,4.3191392743629,2.22455292721853,2.6542209180709,18.561673363603
"122",8-01-20,2.86820990464126e-05,0.000437148607034388,7.19189937938078e-06,0.0394064881588828,4.31916795646195,2.22499007582556,2.65422810997028,18.6010798517619
"123",9-01-20,0.00412578980046645,0.00236734367422877,0.00191823428165654,0.0332764724891511,4.32329374626242,2.22735741949979,2.65614634425193,18.6343563242511
"124",10-01-20,0.00278853128219102,0.00739531368867654,0.0033531071254772,6.31605248358391e-06,4.32608227754461,2.23475273318846,2.65949945137741,18.6343626403035
"125",11-01-20,0.00182670111226743,0.000536240535484838,0.000399499083178993,0.00855920722414725,4.32790897865688,2.23528897372395,2.65989895046059,18.6429218475277
"126",12-01-20,0.0126971806065415,0.000544660697076856,0.000201442287792341,0.00314002338595383,4.34060615926342,2.23583363442103,2.66010039274838,18.6460618709136
"127",1-01-20,0.0177021363574118,0.00713633415943852,0.00203533007818373,0.000456019069301852,4.35830829562083,2.24296996858047,2.66213572282657,18.6465178899829
"128",2-01-20,0.023154204967999,0.0236836634786158,0.0289511080890297,0.000533665680515348,4.38146250058883,2.26665363205908,2.6910868309156,18.6470515556635
"129",3-01-20,0.0349214896405046,0.0182955160284714,0.01660109217269,0.0290863667326194,4.41638399022933,2.28494914808755,2.70768792308829,18.6761379223961
"130",4-01-20,0.0185028256485461,0.0076049237783356,0.000577984114657796,0.0149731580337849,4.43488681587788,2.29255407186589,2.70826590720294,18.6911110804299
"131",5-01-20,0.0082059338831811,0.00518081741255287,3.8324052106628e-05,0.000678978096173327,4.44309274976106,2.29773488927844,2.70830423125505,18.691790058526
"132",6-01-20,0.0115622930856508,0.00705634569301625,0.0101324391053973,0.11551755545411,4.45465504284671,2.30479123497146,2.71843667036045,18.8073076139801
"133",7-01-20,0.0526806113906631,0.0286015198746493,0.025762549839464,0.00626829879554643,4.50733565423737,2.33339275484611,2.74419922019991,18.8135759127757
"134",8-01-20,0.034020216227559,0.0170984687544118,0.0107318164674801,0.000671988475643308,4.54135587046493,2.35049122360052,2.75493103666739,18.8142479012513
"135",9-01-20,0.0211728271236917,0.00812324792495536,0.00643274615338024,0.0152851575911776,4.56252869758862,2.35861447152547,2.76136378282077,18.8295330588425
"136",10-01-20,0.0163001297237014,0.0154153844248388,0.00885832561903898,0.0744917604598295,4.57882882731233,2.37402985595031,2.77022210843981,18.9040248193023
"137",11-01-20,0.00588749897653942,0.00040092170996455,3.62913818673668e-05,0.024984978215501,4.58471632628887,2.37443077766028,2.77025839982168,18.9290097975178
"138",12-01-20,9.26439892834444e-05,8.76900712195938e-05,0.00249111189283973,0.10024214905734,4.58480897027815,2.3745184677315,2.77274951171452,19.0292519465752
"139",1-01-20,0.000108806198998428,2.22537733547227e-08,6.23077677535601e-06,0.00504223743054636,4.58491777647715,2.37451848998527,2.77275574249129,19.0342941840057
"140",2-01-20,0.00158039618264366,8.98517309237549e-05,0.000334764032920855,0.016684691442341,4.58649817265979,2.37460834171619,2.77309050652421,19.0509788754481
"141",3-01-20,0.000112607909078387,0.000556554946739156,0.00268228701172169,0.0182764807327565,4.58661078056887,2.37516489666293,2.77577279353594,19.0692553561808
"142",4-01-20,0.000824092800921101,0.000185550248281053,0.000394988387529565,0.0313058920984308,4.58743487336979,2.37535044691121,2.77616778192347,19.1005612482793
"143",5-01-20,0.000110433681972426,0.00108606718239147,0.000826551245513958,0.299847264648455,4.58754530705176,2.37643651409361,2.77699433316898,19.4004085129277
"144",6-01-20,0.000301696060839014,0.000238253960482095,0.00273178416877687,0.177091147215038,4.5878470031126,2.37667476805409,2.77972611733776,19.5774996601427
"145",7-01-20,0.0034839364259217,0.00187270710103605,0.00242500919708821,0.0958248232917988,4.59133093953852,2.37854747515512,2.78215112653484,19.6733244834345
"146",8-01-20,0.000758423055276441,9.07531239054201e-06,8.17669553595391e-05,0.0557715716339713,4.5920893625938,2.37855655046751,2.7822328934902,19.7290960550685
"147",9-01-20,0.00623603335795063,0.00200130234773351,0.000136392300694051,0.018175941717889,4.59832539595175,2.38055785281525,2.7823692857909,19.7472719967864
"148",10-01-20,0.0127241258103781,0.000882621500831477,0.000197698116615626,0.00485701884737399,4.61104952176213,2.38144047431608,2.78256698390751,19.7521290156338
"149",11-01-20,0.0091624676583722,0.00938303547040753,0.00413689197170886,0.253957209071836,4.6202119894205,2.39082350978649,2.78670387587922,20.0060862247056
"150",12-01-20,0.00808586006515457,0.00513126942627493,0.013863931151393,0.12252432333798,4.62829784948566,2.39595477921276,2.80056780703062,20.1286105480436
"151",1-01-20,0.0227199843816685,0.00201065673148738,5.64570130116991e-05,0.0211718824297907,4.65101783386732,2.39796543594425,2.80062426404363,20.1497824304734
"152",2-01-20,0.0146783390463979,0.0253628441562888,0.00874273750335987,0.038019652867775,4.66569617291372,2.42332828010054,2.80936700154699,20.1878020833412
"153",3-01-20,0.000358659222315219,0.000778683416460967,0.00141339154095752,0.381932378753416,4.66605483213604,2.424106963517,2.81078039308795,20.5697344620946
"154",4-01-20,0.00259297852750546,0.00114082722148864,1.89087497050121e-06,0.296858699133218,4.66864781066354,2.42524779073849,2.81078228396292,20.8665931612278
"155",5-01-20,0.00842942055428523,0.00102127864863351,0.00024748394501482,0.0881808058315025,4.67707723121783,2.42626906938712,2.81102976790793,20.9547739670593
"156",6-01-20,0.00138971986737346,0.00226982207500539,0.000140862354147548,0.0104769745414675,4.6784669510852,2.42853889146213,2.81117063026208,20.9652509416008
"157",7-01-20,0.000927480544875155,0.000598722415884687,9.76042603598297e-05,0.0198096196529971,4.67939443163008,2.42913761387801,2.81126823452244,20.9850605612538
"158",8-01-20,0.00221572024704426,0.00309704066928962,0.00288716579498138,0.00971777670598991,4.68161015187712,2.4322346545473,2.81415540031742,20.9947783379598
"159",9-01-20,0.00365074291683524,0.00109583702334451,0.000160427409000807,0.0889370100030836,4.68526089479396,2.43333049157065,2.81431582772642,21.0837153479628
"160",10-01-20,9.28234923680121e-06,3.20225699342129e-05,0.000433911736553157,0.0788207723787175,4.68527017714319,2.43336251414058,2.81474973946297,21.1625361203416
"161",11-01-20,0.00178300898666553,6.1118741040092e-05,0.000869925805056332,0.0228035728021966,4.68705318612986,2.43342363288162,2.81561966526803,21.1853396931438
"162",12-01-20,0.00448060037881564,0.00386512303614278,0.0013356056226407,0.00503927503905079,4.69153378650867,2.43728875591776,2.81695527089067,21.1903789681828
"163",1-01-20,0.00400605905800376,0.00220205977670564,0.00374486113953943,0.0084794950343621,4.69553984556668,2.43949081569447,2.82070013203021,21.1988584632172
"164",2-01-20,0.0176088916804568,0.00523886468775642,0.00749640498593376,0.0488295795140354,4.71314873724713,2.44472968038222,2.82819653701614,21.2476880427312
"165",3-01-20,0.00815044266405276,0.0118229344435155,0.0071808933750647,0.0164533050775082,4.72129917991119,2.45655261482574,2.83537743039121,21.2641413478087
"166",4-01-20,0.00145184922912222,0.000418466749386218,0.00415520160658391,0.0209522214775245,4.72275102914031,2.45697108157513,2.83953263199779,21.2850935692862
"167",5-01-20,0.00657089739209941,0.0111687629752018,0.01018696435936,0.0196517782015526,4.72932192653241,2.46813984455033,2.84971959635715,21.3047453474878
"168",6-01-20,0.00294429527350402,0.000186403958938236,0.00159650184510353,0.039123107327082,4.73226622180591,2.46832624850927,2.85131609820226,21.3438684548149
"169",7-01-20,0.000347170937837295,0.00372462436251461,0.0046079770550501,0.0472677942651322,4.73261339274375,2.47205087287178,2.85592407525731,21.39113624908
"170",8-01-20,0.00698049077249589,0.00329016991362928,0.00394053635766714,0.118952024266891,4.73959388351625,2.47534104278541,2.85986461161497,21.5100882733469
"171",9-01-20,2.34852136260536e-05,0.000233532542558556,0.000629560322266995,0.10128894876635,4.73961736872987,2.47557457532797,2.86049417193724,21.6113772221132
"172",10-01-20,0.00396161879770016,0.00100995214458964,0.00112595467593872,0.118917121273155,4.74357898752757,2.47658452747256,2.86162012661318,21.7302943433864
"173",11-01-20,2.42690677521313e-05,5.84390462982196e-05,0.00127273663660914,0.260364333400869,4.74360325659532,2.47664296651886,2.86289286324979,21.9906586767873
"174",12-01-20,0.000614409262935297,0.000520923147927948,0.000723150767110158,0.393175372239735,4.74421766585826,2.47716388966678,2.8636160140169,22.383834049027
"175",1-01-20,0.00138219205586486,7.46894704857693e-06,0.00248843930231746,0.910085028086774,4.74559985791412,2.47717135861383,2.86610445331922,23.2939190771138
"176",2-01-20,0.000420843590463367,0.00152623778632987,0.000835942581603926,0.00397731684101243,4.74602070150459,2.47869759640016,2.86694039590082,23.2978963939548
"177",3-01-20,0.00360844050182146,0.00190424039169779,0.00471182647429383,0.00229639127927145,4.74962914200641,2.48060183679186,2.87165222237511,23.3001927852341
